,Order ID,UserID,MODEL/DESC,Review Content,Rating
38919,331977322471028,32292,RK733168,"Giá: ổn áp nếu có sale, nguyên giá khá cao.
Chất lượng: nồi khá to, nấu cơm ngon, đầy đủ các chức năng hiện đại cơ bản. Tuy nhiên ko thấy phiếu bảo hành và không dc tặng cái chảo, mặc dù thử bỏ vào giỏ hàng sản phẩm cùng mã thì vẫn dc tặng chảo, tại sao ác với tui vạiiiii:((((
Giá/chất lượng: tốt trong tầm giá, có vẻ out of stock, h có recommend người khác cũng chưa có cơ hội mua.",5
38921,330528278809360,26999,B2240596,Giao hàng nhanh chóng đóng gói cẩn thận. Quá hời. Đc cái chảo xinh xẮn. Tks shop nhìu nhasaaaaaaaaaaaa,5
38923,331942759568315,28220,EY701D15,12.12 có mua nhưng Đvvc không giao. Đến đợt sale tết đặt lại. Hàng tốt. Dùng ổn. Giá cả mình mua được áp nhiều voucherr nên khá rẻ,5
38925,330559617467764,41083,B2240596,"hàng chất lượng, giao hàng rất nhanh, ảnh chỉ mang tính chất nhận xu hihihhhijihiiihiihihii",5
38927,331942954172789,1121,G1431905,"đóng gói cẩn thận,giáo hàng nhanh",5
38929,330541041518534,35065,CCWCW2-017,rất ok nhé.,5
38931,331957723662245,25712,B2240596,"Sáng đặt trưa nhận hàng, hàng tại kho Lazada nên ai TP HCM nhận hàng trong ngày luôn á, chảo xịn sò mua vs giá chỉ 100k đáng mua nha mn ",5
38933,331896193802194,6297,B2266495,sản phẩm tốt . rất hài lòng,4
38935,330515235179099,2038,EY401D15,Chưa thấy phiếu bảo hành và hoá đơn,5
38937,330505052502102,25328,EY201815,"Sản phẩm đẹp. đóng gói chắc chắn.
canh sale được giảm giá và được tặng thêm chảo nhỏ nữa.
hài lòng.",5
38939,330524223612203,1138,G1431905,sp tốt.cầm nặng.,5
38942,331891580360799,5973,B2260295,Chảo được tặng. Thích lắmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm,5
38943,331891580360799,5973,CCWCW2-09,Mua về họ hàng thấy ưng quá nhờ đặt thêm 2 bộ. Sài thích. Vvvvvvvvvvvvvvvvvv nhận xu nhận xu nhận xu,5
38945,330460289071516,1852,FW501815,Nồi đẹp chạy êm đầy đủ phụ kiện còn được tặng cả máy xay thịt nữa. Cảm ơn shop. Lần sau sẽ tiếp tục ủng hộ nữa,5
38947,330467873034606,38493,CCWCW2-029,nồi đẹp size 22cm to chắc chắn đóng gói cẩn thận .. chưa sử dụng nên chưa biết chất luọng như thế nào ,5
38950,331885764664115,33859,MB520138,Okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,5
38951,331885764664115,33859,FW501815,Okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,5
38953,330481856694008,11792,G1358696,Mình thích chảo này lắm.,5
38955,330490027712983,47233,EY701D15,Đặt 3 lần nới mua đc cái nồi á choy. nồi và quà  tặng  ok nhưng dịch vụ đặt giao hàng thì chán quá ,4
38957,331865385853537,17014,G2552802,"Chảo đẹp, đóng gói cẩn thận, giao hàng nhanh. ",5
38959,330482441574515,41617,CCWCW2-04,"mình ở miền trung mà chỉ 2 ngày là nhận được hàng luôn
Iu shop <3 
Mỗi đáy chảo lớn nó hơi trơn trượt thoi còn lại ok lắm",5
38962,331906112239034,41363,G1431905,Đã dùng qua 1 năm thấy ổn nên mua tiếp.,5
38963,331906112239034,41363,B2240596,"Chảo chất lượng tốt, đã dùng qua 1 năm rồi.",5
38979,330462467488560,17086,17S18AVN,OK,5
38980,330462467488560,17086,G1436105,OK,5
38981,330462467488560,17086,G2550302,OK ,5
38982,330462467488560,17086,G2550243,OK ,5
38983,330462467488560,17086,C6203272,OK ,5
38985,331897518692796,19913,G1434406,"Hi shop, cái nồi mình đặt lúc nhận hàng bị méo như hình chụp, dù đc bọc rất cẩn thận trong thùng, mình muốn đổi cái khác ",3
38987,331890709152146,35011,B2260295,"Shop gói hàng cẩn thận, giao hàng nhanh, chảo chống dính tốt, chảo nhỏ phù hợp nấu cho 1 - 2 người.",5
38989,330445859823464,40462,G1431905,"đã mua và dùng cũng hãng vài lần, khá ứng, săn sale để được giá tốt hơn",5
38991,331847583043222,44663,IT2440E0,Khi ủi nước tràn từ bình chứa ướt hết cả sàn nhà .mình yêu cầu trả hàng nhưng không đáp ứng ,1
38993,331861758033767,2874,RK736B68,encdksksbsvssjjahavssvvssjskkabvdsjknsbvssbsjsjjsjjnshshsjsjssjjsjjsjshshhshshshshshshhbggghhhhbb,2
38996,330420098476795,42047,B2266695,Dc tặng mà quá chất. Quá đẹp. Ko có gì để chê kakkkakkaakkaakkakakaakaakakakakakkkakaakkakakkakkakaakkakaak,5
38997,330420098476795,42047,EY201815,"Ok. Đúng chính hãng. Yên tâm sử dụng. Đã mua nhiều lần
Kakakaakkakakakakakaakkakaakakak",5
38999,330465230636008,21677,CY601868,Máy dùng ổn,5
39001,330471011442633,50679,H9109014,chảo rất tốt . mình đã mua 2 lần ,5
39003,330463828365210,34707,B2266695,Ok chảo tốt. Dc tăng hàng xịn. Quá ngon kakakakakakakkakakakkkakkkkakkkakakakkakaakakakpkakkakakkakaakaakakakakak,5
39005,331887900854875,44468,BL42Q166,"Giao hàng nhanh,hàng sử dụng ok đóng gói kĩ .Khúc này quên chúc sản phẩm,vì đóng kĩ quá ,khui ra lại k có thời gian đóng lại.",5
39007,330455437671093,44950,CY601868,"Đây là cái thứ 3 nhà m mua, lần này còn đc tặng thêm chảo",5
39009,330437473366950,39154,G1431905,Đóng gói cẩn thận giao hàng nhanh nữa. Cảm ơn shop,5
39011,331877912843771,46090,CCWCW2-09,Sản phẩm chất lượng tốt. ,5
39014,330444650773359,41708,Thông tin không đầy đủ,"Sản phẩm ok, giao hàng nhanh, đóng gói ok, giá cả hợp lý",5
39015,330444650773359,41708,17S18AVN,Sản phẩm ok,5
39017,330463021019912,21359,EY701D15,"nồi dùng tốt, chất lương như hình. Nhận hàng đúng thời gian như thông báo. thương hiệu tốt!!!",5
39019,331820595804571,37782,RK733168,mình thấy dùng ok,5
39021,330459224418409,35665,EY401D15,Ko uổng công đã đợi,5
39023,330458420051073,55141,EY401D15,"Sản phẩm tốt, mình mới dùng thử 1 lần, rất dễ sử dụng. ",5
39026,331863931746370,43590,G1436606,Shop giao hàng nhanh! Không bị hư hao gì! Mua nồi chiên đuọc tặng kèm chảo này!,5
39027,331863931746370,43590,EY401D15,"Giao hàng siêu nhanh! Nồi đẹp,nặng tay,còn được tặng thêm cái chảo! Khá xinh!mình sẽ dùng thử rồi quay lại review tiếp!",5
39030,330433265106549,3486,B2266695,"hàng tặng kèm nồi cơm điện. Chảo đẹp, chắc chắn",5
39031,330433265106549,3486,RK752168,"nồi đẹp, nấu cơm ngon. hơi bất tiện là ko có khay hứng nước và chỗ để thìa múc cơm",5
39033,330453227830783,29081,RK733168,"Giao hàng nhanh, đóng gói chắc chắn, sp y như hình, chưa sd nên chưa biết ntn mong là bền",5
39035,331840560106836,24549,EY701D15,Chưa dùng nên chưa biết sao. Nhưng hàng mall nên cũng yên tâm hơn,5
39037,331832167808196,30230,Thông tin không đầy đủ,"Chảo cầm nặng tay, nhìn xịn sò. Tay cầm được cố định bằng ốc vít không biết có dễ bị long ra như dòng chảo khác không. ",5
39039,331846145763669,31234,EY201815,"Nồi ok lắm ạ.😍
nhưng mà e thấy set dưới 10p nó cứ hay bị ngắt trước khi hết thời gian sao ấy ạ😥",5
39041,330415082978881,20381,CCWCW2-04,"Chảo cầm nặng tay, lớp chống dính xịn. Đóng gói rất kĩ, chảo nhận nguyên vẹn, không móp méo. Giao hàng răt nhanh, chỉ 1 ngày là nhận được.",5
39043,331869306321871,20329,BL967B66,Máy nhìn chắc chắn. Làm sữa mịn ngon. Có thể làm nhiều món nóng và lạnh.,5
39045,331842132632846,43608,B2240596,đẹp như hình ảnh nhưng không dùng được cho bếp hồng ngoại ,5
39047,331850112766710,30606,CCWCW2-09,"Giao hang nhanh , Chao tot",5
39049,330436808131170,35238,CCWCW2-04,"Hàng y hình, chắc chăn nhưng size bé nên hơi nhỏ phù hợp cho nhà 2-3 người. Sẽ ủng hộ thêm.hihi",5
39051,330403627990191,14880,RK732168,"nồi mỏng, nhẹ. nấu cơm không ngon",4
39053,331777768984836,27390,CY625868,sang xịn mịn từ deal tới đóng gói đến giao nhận & unbox nồi ạ ,5
39055,330366879613184,50777,CCWCW2-09,sản phẩm tuyệt vời. nhẹ cứng cầm chắc tay. mua duoc giam gia hang dong goi ky rat dang mua nhaaaaaaaa,5
39057,330369274694305,35550,CCWCW2-09,"ship siêu nhanh, hàng siêu đẹp",5
39059,330339897888153,31815,CCWCW2-09," Mặc dù ở tỉnh xa xôi nhưng shop giao hàng nhanh chóng , hàng đẹp , shop đóng gói kĩ càng ,chắc chắn .",5
39061,330386623680859,20316,CCWCW2-09,"hàng đẹp đóng gói rất kỹ lưỡng , hài lòng",5
39063,331796311614835,1161,BL967B66,máy xài tốt..  ........oooooooooooookkkkkkkkkka. quà tawnhj chưa dùng chưa biêt thế nao,5
39065,331799505664946,42915,ZE420D38,"Hình ảnh mang tc nhận xu 
Nhìn hàng thấy ok nhưng chưa thử ",5
39067,331763154446878,18972,B2266695,đ,5
39069,331735775602365,27022,CCWCW2-09,"Đã mua rất nhiều lần, cực kỳ hài lòng........................... ",5
39071,331755915094019,32308,B9054495,"Nồi dày dặn, đế 3 lớp bắt từ rất nhanh. Thiết kế có cả vạch đo lượng nước nên dễ sử dụng căn lượng rất dễ",5
39073,331711350136995,19109,MB520138,"Rất hài lòng khi mua hàng o shop, máy chạy êm, mẫu đẹp . Dc tặng cái chảo rất ưng ý ❤️❤️",5
39075,330280293249419,40331,CY601868,Giao hàng cực nhanh,5
39077,331691384843152,23448,CY638868,Hàng giao khá nhanh. Đã test thử nấu cơm và nấu áp suất ok. Nồi hoạt động rất tốt. Các món nấu nhanh hơn nhiều so với cách nấu truyền thống. Món sườn thấm vị đậm đà. Hệ thống điều khiển được thiết kế thân thiện cùng giao diện tiếng Việt dễ sử dụng. Điểm không hài lòng là không phải hàng mới nguyên đai nguyên kiện. Sticker dán sẵn không ngay ngắn. Sách nấu ăn quăn góc và dính bẩn. ,5
39079,330328207762812,7245,DT7000E0,"Đóng gói cẩn thận, hàng xịn xò chắc chắn.. khi nào dùng sẽ review sau..😊😊",5
39081,330301445920017,38264,CCWCW2-09,thương hiệu nổi tiếng và săn được giá tốt nữa. riêng chảo dùng rất là tốt và tuyệt vời. xứng đáng được 5 sao,5
39085,330249886592630,353,B2266695,như quảng cáo hàng chính hiệu. shop giao hàng nhanh. rất hài lòng.,5
39086,330249886592630,353,B2240596,như quảng cáo hàng chính hãng. giao hàng nhanh . rất hài lòng,5
39087,330249886592630,353,ZE420D38,"hành đúng như hình. chất lượng chính hiệu.chat với shop, shop rất lịch sự. hài lòng về sp mà shop giao. giao hàng nhanh. tặng shop 5 *",5
39089,331695718920040,46082,CCWCW2-04,"chào dùng rất thích, cầm chắc tay, không dính, sẽ tiếp tục ủng hộ shop lần sau👍",5
39091,330226873108598,16034,CCWCW2-09,"Đây là bộ thứ 3 mình mua rồi, dùng rất thích ",5
39093,331632977307736,50073,BL985A31,"Thấy giá 5 triệu, khuyến mãi thêm bàn ủi, nên mua. Hàng giao hơi lâu  và thấy có một phần tem bảo hành cũ bị dính trên máy. Không biết có phải hàng lỗi đổi trả không?! Hy vọng bền, chứ vài bữa lại lỗi thì mệt.
Đã làm sữa bắp ok, sữa đậu phụng phải nấu 2 lần nhưng vẫn còn mùi hăng. Đá bào thì mấy đứa nhóc đã thử thấy chúng nó bảo cũng ok. Mình không bao giờ dùng đá bào nên không biết. ",5
39095,331665304464753,23553,B2240596,chảo  sài rất ổn mình thích ,5
39097,330236222650286,8293,CCWCW2-04,"Đóng gói giao hàng chắc chắn, chảo bằng lớp đá tráng bên ngoài, chưa dùng chưa biết nhưg nhìn cũg tạm ổn, giá hợp lí, nên mua",5
39100,331615769534507,26439,B2266695,Đẹp,5
39101,331615769534507,26439,CY601868,Lòng nồi quá mỏng,3
39103,331648110958148,32990,CCWCW2-09,"sản phẩm chất lượng, cầm chắc tay...........................................................",5
39105,330219440750413,37035,CCWCW2-09,"Giao hàng cực kì nhanh.
Sản phẩm chính hãng. Chất lượng như mô tả.
Sử dụng rất hài lòng.
Mọi người nên mua nếu có nhu cầu.",5
39107,331618546327973,15840,CCWCW2-09,đẹp và rẻ  nên mua,5
39109,330215625332660,1168,CCWCW2-04,chảo dùng thicha lắm ạ,5
39111,331599565121023,18129,G1436105,"Ko biết sao cái nồi méo , đậy nắp ko được kín",4
39113,331567784476335,52730,CCWCW2-04,chảo chắc chắn đẹp,5
39115,331612106132215,55342,H9100614,Chảo tefal xịn khỏi bàn rui,5
39118,330148469009274,24674,B2266695,free gift. good!!♡☆!!☆☆!☆☆☆!☆!☆☆!☆☆!☆!☆!☆!☆☆!☆!☆!♡♡!♡!♡!☆☆!☆!☆♡!♡!☆!☆!☆☆!☆!☆!☆☆!☆!,5
39119,330148469009274,24674,CCWCW3-08,good!☆!☆!♡♡!♡!!!!!!!!!!!!!!!!!!!☆☆☆!♡☆!☆!☆!☆☆!☆☆!☆☆☆!☆!☆☆☆!☆!☆☆☆!☆!☆☆☆!☆!☆☆☆!☆☆☆!☆!☆☆☆☆!☆☆!☆!☆☆☆!☆!☆!☆!☆☆!☆!☆!☆☆☆!☆!☆!☆!☆☆☆!☆!☆!☆!☆☆!☆!♡!♡♡!,5
39121,331528598302399,37644,BL967B66,"Sẩm phẩm tuyệt vời, đóng gói cẩn thận và giao rất nhanh nha ",5
39123,330124269531710,17584,EY701D15,nồi dùng rất tốt giao hàng rất nhanh,5
39125,330115860665664,34259,ZE420D38,"Máy kêu hơi to . Máy nhìn chắc chắn nhỏ gọn , ko biết dùng có bền ko",5
39127,331470371339998,8546,CCWCW2-09,Bộ chảo đẹp cầm chắc tay lắm ạ,5
39130,331498710548276,33012,B2266695,mua nồi trăng đc cái chảo ok ,5
39131,331498710548276,33012,RK733168,nồi ko vừa ý như mong đợi nấu thì tầm 45p là chinh cơm còn Lòng nồi mỏng quá .nấu  cơm để  cả ngày thỉ bj váng cơm.cháy .trăng đc cái chảo .mua chon lưa.cho đã cuối cùng mua nồin nầy  ko vừa ý zz ko có giấy bảo hành nữa chán.lần sao ko diam đặc nồi  cơm điện trên lada đa nữa,3
39133,330070627773591,17510,G1436606,Hài lòng ,5
39135,331477337652536,40144,G803S695,"Đóng gói rất cẩn thận, giao hàng nhanh",5
39137,331435789155547,21875,CCWCW3-010,"chảo to nhất bị móp, 2 cái còn lại không bị gì, sao lại giao hàng bị lỗi cho khách hàng vậy?????",2
39139,330011687696813,57877,CCWCW2-09,"không đọc kỹ. nhà dùng bếp từ, nên giờ vứt xó luôn",5
39141,330031668324448,7589,G1436606,lòng chảo lõm ,3
39143,331467322884662,40767,CCWCW2-04,"Hàng giao đóng gói kỹ,giao hàng siêu nhanh",5
39145,330054210976023,55448,G1431905,chảo móp méo shop ơi cho shop 3sao,4
39147,331440534690638,30259,RK733168,"Shop đóng gói sản phẩm đẹp , đc tặng thêm chảo đẹp lắm ah. Thanks shop",5
39149,330001291590576,38179,CCWCW2-09,Ok,5
39151,329971841160847,14140,B2240596,Giao hàng nhanh. Đóng gói kỹ càng quá sức tưởng tượng của mình luôn. Hàng xịn sò,5
39155,331409322328262,30277,QT1020E0,Mình mua bàn là mà không thấy có giấy bảo hành là sao shop nhỉ?,5
39158,329943079144325,1643,G1358496,"Đóng gói cẩn thận. Hàng đẹp, ưng ý, ko bị xước hay gì cả",5
39159,329943079144325,1643,G2552802,"Đóng gói cẩn thận. Hàng đẹp, ưng ý, ko bị xước hay gì cả",5
39161,331371712723644,12445,CCWCW2-09,"Đóng gói & chêm túi hơi các thứ cẩn thận, giao hàng nhanh.
Chảo nhìn ổn, phù hợp nấu ăn cho 1 hoặc ít người. Chảo lòng sâu bị méo. ",5
39164,329943058551725,2693,B2266695,"Chảo không phẳng nên thành ra dầu ăn chỉ bao quanh chứ không có ở giữa để chiên. Nhỏ gọn, dễ cầm, xài ban đầu thấy rất ưng",4
39165,329943058551725,2693,CY601868,"Mới mua và thấy rất hài lòng nha, có rất nhiều tính năng nấu, thậm chí nấu cơm bình thường. Chưa xài lâu nên chưa biết bền hay không",5
39167,331313194854838,45626,G1436606,"Máy chất lượng, đẹp. Còn được tặng thêm chảo siêu xin xò. Chị mình mua thấy tốt mà rẻ nên giới thiệu mình mua, và thế là đây là nồi thứ 2 mình đã mua ( đặt dùm cho c hàng xóm) vì thấy nhà mình xài quá oke",5
